Feature,basinc,bennent,bnlwinc,ccgdbd,ccrdprs,chldhhe,crpdwk,edulvlpb,eduunmp,eiscedp,elgbio,elgcoal,elghydr,elgngas,elgnuc,emplrel,estsz,eudcnbf,euftf,eusclbf,gndr2,gndr3,gvsrdcc,hinctnta,iccohbt,icomdnp,icwhct,iorgact,isco08,jbspv,lbenent,lklmten,lknemny,lkredcc,lrscale,lvgptnea,marsts,nacer2,netustm,ownrdcc,pdjobev,pdjobyr,prtdgcl,rfgbfml,rfgfrpc,rlgblge,rlgdnm,rshipa2,rshipa3,rshpsts,sbbsntx,tporgwk,trstep,trstun,uemplwk,vteurmmb,wkdcorga,wkhct,wkhtot,wrkac6m,wrkctra,wrkprbf,yrbrn2,yrbrn3,average
lkuemp,0.0,0.0007349732221431,0.0,0.0002270591548254,0.000929611317136,0.0002581495350237,4.566129312585072e-05,0.0001215270532204,0.0,9.319979698331346e-05,0.0007459170528263,0.0006370392429165,0.000800170294334,0.0010455613269562,0.0002552208878063,0.0003723422614645,0.0014975950898684,0.0,0.0002009646447062,0.0,0.0041105761983363,0.0001073036154096,0.0004944579347552,3.0586865856382554e-06,0.0023205141047892,2.5066262394654372e-05,0.0004927486567962,0.001196369235347,0.0002739058262314,0.0006773773267835,0.00010809197488,0.00024741800402,0.0005764519974277,0.0003610245659588,0.0016870373165361,0.0003015638447336,1.598986780282563e-05,3.114651696745408e-05,0.0001439020680715,4.458387653077327e-06,9.64509269539163e-06,0.0007769177669091,3.641683557999518e-07,0.0009138905895377,0.0009526343657703,8.555298305659187e-05,0.0001060189102925,0.0063968591826727,4.700984021445746e-05,0.0023253489577859,6.205535864117344e-06,0.0006315613931282,0.0006720257831258,0.0005107619138107,0.0011385586372806,0.0006620766889706,0.0008071454482377,0.000373655433534,0.0020409830301567,0.0009994940681158,0.0013480490665679,2.0753215628718776e-06,7.044139465417512e-06,1.06729370162245e-05,0.0006557500909209841
iccohbt,0.0023869226228178,0.0004534066875204,0.0009447272125995,9.221366208435867e-08,0.0,0.0215782310917803,0.0265218349515337,0.2492906205506442,0.0001091434698373,0.2650822957376255,4.987930388110247e-06,0.0001224771063634,4.427396549180467e-06,4.62396865057134e-06,0.0,0.0085604478805114,0.0072940658337796,0.0071089296249262,9.117491576101352e-05,0.0094667450506147,0.0874785399792862,0.0022464060243393,0.0,0.0,,0.2681121074050912,0.0015401220813769,0.0048181549533394,9.90393919078836e-05,6.024548499753874e-05,0.0009106950639129,4.584816264367623e-05,4.714708082690659e-06,0.0001833072438426,6.470487507644297e-06,0.0123146082453301,0.0219827973767925,9.685845355100714e-07,6.8550996406337e-05,5.130785268918081e-07,0.023000545300636,5.22228190310444e-05,1.2299061322877217e-05,1.168093788873663e-06,0.0430154587561072,0.0071209775419111,0.0026955283494933,0.0261671102850605,0.0017153453511729,0.0057213375709926,0.0002049174049324,0.0001563868886329,0.0015858682116037,0.0052882646412359,0.0027287779034658,0.0001992058358509,0.0005366953603379,0.0053255375428341,0.0206991866330711,0.0053016852876553,0.0090219321707891,0.0001311701847452,0.0123328211782442,0.0025392501313883,0.018642094222504565
maritalb,3.411620421321273e-07,0.0007186967235798,2.1380218469437226e-06,2.150244892603703e-05,0.0,0.14502117384429,0.0179826051919853,0.0419821157074669,0.0006013449428412,0.0399491627078077,0.0006198609367832,0.0005637047401758,0.0001023409292895,0.0003011828818077,0.0002601576120905,7.828402746796242e-05,0.0002338717247668,0.2388780031029774,7.4380132647758276e-06,0.2205957192590167,0.0018913151353704,0.0602814032340371,0.0002077138463924,0.0451838418477181,0.2618346448797286,0.0360839333421317,5.348079010443148e-05,8.623051690502693e-06,0.0007870987574542,0.0013331311380404,0.0105647664394548,0.0003226240783007,0.0004365192069338,6.563518145539004e-06,0.0049521115188263,0.3701717477451187,0.1893775770090852,0.0139332611127474,0.0027951518935469,0.0008726251739209,0.0174231100037187,0.0162538870191502,0.0868798435710442,0.0002512356898155,0.0361344089693955,0.0752109746930947,0.0732001480921752,0.0078148536603703,0.0641295647104864,0.0411952352533538,0.0002356743366549,0.0,2.7678434336739343e-05,0.0015422638991405,9.064361936943478e-07,0.2930175579439299,0.000284569414457,1.699082567645521e-05,2.552363625858141e-05,0.0,0.0,0.432696656394879,0.0023817271249137,0.073744180838009,0.04580444951006607
eduyrs,0.0016664721221429,5.373110718895511e-07,0.0170151981123362,0.0145297806731091,0.0064458820545063,0.0215782310917803,0.0094690612416778,0.0068398430473889,0.0228376878373929,0.0059712068603829,0.0133503142620607,0.0150757676602728,0.0068437848498116,0.0118011736994308,0.0145104200763019,0.0072818350924589,0.0012347633107307,3.609326749745493e-06,0.0004374141709582,1.4456985549080148e-05,0.0715211780256646,0.2804151013058243,0.0070982381085725,0.0,0.0063520949716923,0.0058145832064667,0.0096266019021165,0.0091768218165648,0.0046510374222671,0.0091552522384004,5.831291676747078e-05,0.0102902375678951,0.0283852366546872,0.0212741902120142,2.8615317193758938e-06,0.0123146082453301,0.0048810646155468,0.0015894998067612,0.0001411085418611,0.0254413332146251,0.0095384429135531,0.0067264229334554,6.015415938821176e-05,1.871570516133038e-05,0.0031314068905556,0.0313193991191072,0.0271627040657762,0.0704395074636313,0.2707856566477902,0.0057213375709926,0.022778337421082,0.0053320628942242,1.352981340588794e-05,0.0001463229985764,0.0002763436113771,0.0001453445629882,0.0048802329257422,0.0002007199732571,0.0022659505105301,0.0049513734829974,0.0002458511725499,0.008656964183604,0.1261254484938892,0.2488732696421786,0.02398269220697975
uempla,3.24140769257552e-05,3.453563016821601e-06,6.176612272274402e-06,1.383070366271326e-06,1.6558327624560395e-06,9.481782560646858e-05,0.0012379930494175,0.0002195244758379,1.2995492661346816e-05,0.0001878436879708,0.0001290879715471,7.2623697449463e-06,4.266330476907805e-06,0.0,1.820579837499657e-05,0.000340383931845,5.652444970102266e-05,2.3350367783208426e-07,7.770752318943279e-06,1.1833988125409063e-05,0.0004919198659489,1.7741308411872387e-05,0.0,0.0,0.0001759568988085,0.000277956026756,0.0002847490863083,0.0002116911285756,2.1114143632300957e-05,0.0002096317127695,0.0,4.083623269205806e-05,3.0051525405648416e-06,2.7843838352376697e-05,9.162766427499784e-07,5.672911535258898e-07,0.0001061414964956,9.256311580341053e-06,0.0086077172258873,7.411769026966427e-07,0.0018589046852057,0.0003570384679372,4.352967972523308e-05,8.208102711012841e-06,0.000126458911698,0.000246782607548,0.000166399502748,4.462674417241215e-06,2.078600480080356e-05,0.0001987254709036,7.203059959707886e-06,7.229704361700443e-05,0.0001488588198227,1.0546156350295809e-05,6.167890941671591e-05,0.0001966133350677,6.950175740700277e-05,5.105966477701762e-05,0.0001886221245089,5.435781144005708e-05,2.412776182443769e-05,1.5186897230408715e-06,8.371145912158442e-05,4.807351354235032e-06,0.00026355956262801765
wkdcorga,2.06143378856406e-05,2.0731952766694985e-05,0.0002667526370359,0.0001108262817017,0.0,0.0001162636477479,0.007978882210744,0.002801918658021,0.0001275383176294,0.0013661913360836,0.0002706211600184,0.0002737190122804,6.283209157560675e-05,0.0007376313414808,0.0002382501758527,0.0001062832079983,8.946977112184714e-05,0.0001476093524653,0.0001702716523914,9.954887340898488e-05,0.0003499744174557,0.0007166658753907,0.0006289041584303,0.0011020505321195,0.0017891167322965,0.0013334319913551,0.0460604130769621,0.0512826096886096,0.0479277146327381,0.0013067522649477,7.987967382361023e-05,0.0001001519122794,0.0003740121449911,9.462948243986576e-05,0.0021736032432126,0.0002056189625581,0.0008123446676797,0.0465220476780042,0.0009651706783478,0.0,0.0128158436174969,0.0010046911429818,0.0001038569818586,0.0001721313537159,0.0002098748506177,0.0005047936689236,0.0008637622725591,0.0016248636385306,0.0005373071997961,0.0015933046323241,0.0010024068569317,0.0358392936771397,3.217524659794599e-05,6.340277259152373e-05,9.763700992987452e-05,0.0002939226779878,,0.0259045708427914,0.0443646364246773,0.0367058451120068,0.0623806746237327,8.937327004612308e-05,0.0009922496002791,0.0004483954832809,0.007086921599819818
iorgact,2.06143378856406e-05,0.0025537864694823,0.00321148753482,0.0001108262817017,0.0,0.0001162636477479,0.0014271779985552,0.0005104070749642,0.0001275383176294,0.0006548806126815,0.0002706211600184,0.0002737190122804,6.283209157560675e-05,0.0007376313414808,0.0002382501758527,0.0431179577602096,0.0248062064237871,0.0001476093524653,0.0001702716523914,9.954887340898488e-05,0.0003499744174557,0.0007166658753907,0.0006289041584303,0.0011020505321195,0.0010325437677635,0.0005770316722074,0.0460604130769621,,0.0479277146327381,0.0450891326037171,2.3948803536138267e-05,0.0001001519122794,0.0003740121449911,9.462948243986576e-05,0.0112608520864932,0.0002056189625581,0.0008123446676797,0.0318520757018087,0.0009651706783478,0.0,0.0128158436174969,0.0010046911429818,0.0063318670320583,0.0001721313537159,0.0002098748506177,0.0005047936689236,0.0008637622725591,0.0016248636385306,0.0005373071997961,0.000570966630448,0.0010024068569317,0.0229809380993391,3.217524659794599e-05,0.0057686329711583,0.0214778082607411,0.0002939226779878,0.0444243500539935,0.0259045708427914,0.0443646364246773,0.0367058451120068,0.079490158573569,8.937327004612308e-05,0.0009922496002791,0.0004483954832809,0.009149879844069597
wkhct,2.06143378856406e-05,0.0007268061474111,0.00321148753482,0.0008861844338173,0.0,0.0001162636477479,0.007978882210744,0.0093426737002538,0.0013764753851417,0.0058511418782327,0.0002706211600184,0.0002737190122804,6.283209157560675e-05,0.0007376313414808,0.0002382501758527,0.0431179577602096,0.0494955218294871,0.0001476093524653,0.0001702716523914,9.954887340898488e-05,0.0003499744174557,0.0007166658753907,0.0005826144411464,0.0011020505321195,0.0064870466890663,0.0068978785781776,0.0460604130769621,0.0512826096886096,0.0264891957693122,0.0450891326037171,7.987967382361023e-05,0.0012485981432464,0.0025084880536828,0.0008952035884567,0.0112608520864932,0.0002056189625581,0.0008123446676797,0.0465220476780042,0.0009651706783478,1.7178503965821996e-05,0.0128158436174969,0.0010046911429818,0.0063318670320583,0.0001721313537159,0.0014787909590758,0.0005047936689236,0.0008637622725591,0.0016248636385306,0.0005373071997961,0.0087829844154581,0.0010024068569317,0.0358392936771397,3.217524659794599e-05,0.0057686329711583,0.0214778082607411,0.0002939226779878,0.0444243500539935,,0.0443646364246773,0.0367058451120068,0.079490158573569,0.0008312788644705,0.0009922496002791,0.0004483954832809,0.010785486433918568
eiscedm,0.0001282570350261,0.0008502497484024,0.0003939920941218,5.025303807584035e-05,0.0002435885697348,3.862525769962937e-05,0.0033361201614755,0.0053254756668504,0.0016530553748899,0.0036916471891034,0.0007855047115765,3.022232206445715e-06,2.2589172296916e-06,2.071447173826349e-05,1.9763666003487088e-05,0.0024221415948915,0.0008758872878084,2.0633625554587423e-05,3.650493949935341e-05,2.52289230916098e-05,6.434026553055357e-05,0.0001138870122035,1.5364571973500574e-06,6.177635144862124e-05,0.0038788623049445,0.0034193686554697,0.002400093447583,0.0039100189375047,0.0022666734640346,0.0027054332888521,4.79404325051048e-05,1.0826048574328044e-05,0.0141451402487891,1.4244847063360697e-05,0.0052074251080626,0.0001809390263521,1.9765702240656997e-05,0.0013159635875457,0.003292848255738,9.92087555901569e-07,0.0046290561211249,0.0068057332260813,3.20943973113713e-05,0.025470437041339,0.0021896422556061,0.0016488179415294,0.0026562913324489,0.0003594793852085,0.0003967087535026,0.0038618770804677,0.0006963949276887,0.0029477760068911,1.545024732237602e-05,0.0013727658655154,0.0009930770984574,0.0002339974875565,0.0003004713906041,0.0002786431942692,0.0010441277543721,0.0016202610375941,0.0004509751769043,2.6125751544370115e-06,0.0073435259592549,1.1869143883972e-05,0.002005360709910366
impdiff,4.929486994071886e-07,1.6319378115648137e-06,9.162237533324373e-06,8.051308678856758e-06,4.472698319404405e-06,3.0397907763589057e-05,1.9068754415969776e-05,0.0002556125724439,3.972960544045644e-06,0.000250007918626,2.893671411252999e-05,0.0,0.0,0.0,0.0,2.6494110445825185e-05,2.027967157251978e-05,7.537493334194624e-06,1.4387874722094316e-05,1.17357147350064e-05,5.781391379805023e-05,1.8700342719296543e-05,5.617085497483955e-06,0.0,0.0002230725946831,0.0002250365722001,5.827001226640045e-05,1.802640734204731e-05,2.33856816602836e-05,4.477658546470893e-05,7.410898798937402e-06,7.120964027278097e-07,2.1726423351540536e-05,7.666709283112712e-07,0.0,2.788131202809702e-06,5.072169277719287e-05,1.2938656780715203e-06,0.0001273298252146,1.4172916553844222e-07,0.0001861641886089,5.806371690971012e-05,5.384058616697982e-05,3.648065598679909e-05,0.0011870742405312,0.0006219927067765,0.0006018828171252,2.652805892734156e-06,1.074429412797534e-05,0.0002033859813024,4.833372666185683e-05,3.1639168454524387e-06,6.784802213991562e-06,2.822519463545738e-05,1.4326699723372066e-06,9.688336875924208e-05,8.602233163639556e-06,3.474438205677874e-05,0.0001539447005316,8.763026202496807e-06,1.281012205380441e-05,1.298413763724739e-06,1.4755013920744096e-05,2.635415227991433e-05,7.794079795935737e-05
ipgdtim,1.1825047802661653e-05,1.592778577327673e-05,3.046444814184689e-05,4.86754581972582e-06,4.472698319404405e-06,3.0397907763589057e-05,1.9068754415969776e-05,6.140857543410443e-06,1.494325892269477e-05,1.9009159691426807e-05,2.893671411252999e-05,0.0,0.0,0.0,0.0,2.6494110445825185e-05,8.586831594317704e-05,7.537493334194624e-06,1.4387874722094316e-05,1.17357147350064e-05,5.781391379805023e-05,1.8700342719296543e-05,0.0,0.0,2.8632817316606494e-05,8.556649493824844e-06,1.3213125860347438e-05,1.802640734204731e-05,2.33856816602836e-05,4.477658546470893e-05,3.1715071786643386e-06,5.183574721412483e-05,9.662732724536948e-05,6.519366404929371e-05,4.106640801939978e-05,2.788131202809702e-06,5.072169277719287e-05,8.422382551954161e-07,0.0001273298252146,1.4172916553844222e-07,0.0001861641886089,5.806371690971012e-05,1.1604329009619014e-05,0.0001637236331347,0.0011870742405312,0.0006219927067765,0.0006018828171252,2.652805892734156e-06,1.074429412797534e-05,1.521268955210696e-05,4.833372666185683e-05,3.1639168454524387e-06,6.784802213991562e-06,2.822519463545738e-05,9.854852287263208e-06,4.911914430377093e-05,8.602233163639556e-06,8.26145923573257e-05,0.0001314008705049,8.763026202496807e-06,1.281012205380441e-05,0.0,1.4755013920744096e-05,2.635415227991433e-05,6.679372735255391e-05
rlgdnm,1.5134244723833688e-05,1.2555316989743591e-05,0.0001236598641227,4.86754581972582e-06,0.0,2.510068111387576e-05,6.364258155402037e-05,5.5253004574903954e-05,0.0048921656369503,7.617324675974928e-05,9.28798499751884e-06,2.1500574154689003e-06,0.0,0.0,0.0,1.833112117935387e-07,2.293265155809939e-05,2.4358975385321325e-05,3.70877784801722e-06,1.4735519653755348e-05,9.89791675174226e-07,1.9345559493000417e-05,0.0,3.0586865856382554e-06,5.1962376121078654e-05,5.860849097060364e-05,4.200987698451089e-05,0.0001580902462699,1.514227835475342e-05,0.0001422908685406,0.0,9.739568906029846e-07,1.8702717930244613e-05,6.563518145539004e-06,0.0,2.3722743819327902e-06,4.4175659064511777e-05,4.852387307420837e-07,0.000101110941785,4.9046689106168644e-08,4.54681713389605e-05,2.431805908998417e-05,3.641683557999518e-07,3.973754574719987e-05,1.2748686751454998e-05,4.399001193789639e-05,,0.0002164076265809,1.3033327064273634e-06,3.241756956645221e-05,1.0888375716626691e-06,1.9815735195942347e-08,1.267094952724043e-05,0.0,3.116510103340262e-06,6.063383282726846e-05,2.076979886347844e-05,4.122353926733992e-06,0.0001963778942375,2.352147191202339e-05,1.0234645118854393e-05,2.675445209788768e-07,6.694316664183191e-06,2.462172653393728e-05,0.00010782120315728953
rlgatnd,0.0059431829819549,0.0012208810404569,9.649697619077442e-06,0.0030727100934827,0.0025063366236985,4.574478601812948e-05,1.913760766081205e-05,5.53460895587868e-05,0.0009592692588334,5.829925921847856e-05,0.0021358074548549,0.0028189731923033,0.0026581207041399,0.0022379117176557,0.0029105399694677,4.327785524522113e-05,5.99389540292803e-05,4.868286008222212e-06,0.0062681224931598,3.22009037297072e-06,6.4977947246971e-06,5.744583086127823e-05,0.003686523878669,0.0,4.418030594524824e-05,9.762706862666812e-05,7.573204931136319e-06,0.0001392748490332,2.9796662064113457e-05,1.682120807311378e-05,0.0012593378255083,0.0030282287664531,6.056808807396848e-06,0.0038214301818141,5.914576769977751e-06,2.861004371103336e-07,5.555000444483092e-05,9.334393323115494e-06,0.0001320468291526,4.986585544346884e-05,4.707211112807262e-05,1.5682395883667502e-05,3.395436895772242e-05,0.0049542109575494,7.155437226081136e-05,9.891779338958689e-05,8.237727789515474e-05,2.1174036328255e-06,1.660602514364735e-05,8.826898759449084e-05,5.298890983200428e-05,4.40845936824768e-06,0.014565755828493,0.0082905553784948,0.0043005834540564,2.5966622215962712e-05,3.9340906537810645e-05,0.0009151051347324,6.978847174464521e-05,1.1309021411916666e-05,1.9145336544037915e-05,0.0006250438245555,3.264410830503078e-06,4.835782841352955e-06,0.001247249742748673
wrdpfos,0.0003768503964142,0.00563274565354,4.9317533235775606e-05,0.0001811422341328,0.0007930725452013,0.0001526989461313,1.6042564423080143e-05,0.0011386093369544,0.0003517743344287,0.0007019955689967,0.0112334119365801,0.0080359200572911,0.0056382823499627,0.0105557342564233,0.0109164182171277,0.0005646991045085,5.286674060181085e-05,2.446522252556725e-05,0.000481340060869,0.0003944667824799,4.803803826419712e-05,5.786504284899471e-05,0.0002804544490442,0.0,0.0008207781348088,2.9123170636693345e-05,0.0004182630236417,0.0002447531077393,0.0002369839940073,0.0002699922092273,8.95611547188e-05,3.550008253454332e-05,0.0003175679123539,2.336264176441293e-05,1.3420942613791164e-05,2.2249257524499853e-05,4.813576077037651e-05,3.946883624489658e-06,0.000612919775072,2.5535879822175515e-05,1.570529081953234e-06,2.2988022510479487e-05,4.701260344986577e-05,0.0001571888470406,0.0001566962904948,3.080419602187851e-05,8.337665353157015e-06,0.0001891675689045,6.528617724079523e-05,0.0007335659889552,0.001897073590475,0.0001560145212706,3.451339198352244e-05,0.0001812647377166,4.1136299357708985e-05,7.559241178329e-05,2.4441610658069137e-05,1.628379945921242e-05,6.485449132364473e-05,4.042283229845999e-05,0.0005380291110031,0.0001975008746624,0.0001749328382789,5.9473312051835474e-05,0.0010281946408472026
wrtratc,1.144367918030483e-05,1.5370319469713798e-06,1.2511910705286476e-06,5.196382750221386e-06,6.30840880315752e-06,2.510068111387576e-05,7.023625528057002e-05,1.4381939698252778e-05,1.4782489171119035e-05,1.4118372583545905e-06,1.9067940082454333e-06,2.900401566030838e-05,9.183197734811026e-07,3.052195642285588e-06,0.0,2.2307127373791763e-05,2.8717484472081257e-05,8.811108466636688e-08,0.0,2.209831738726588e-05,7.499781424470021e-07,1.037952621953975e-05,0.0,0.0,1.8745111998120208e-05,9.910751207868864e-05,2.0216685175716092e-05,1.55826452296263e-05,9.795635869837243e-06,1.3461488866515849e-05,0.0,1.6032415031705518e-06,9.91986079889096e-06,8.938651883123719e-06,5.715876176291383e-06,2.905997161703704e-07,3.651804472986161e-05,0.0,9.204437114451133e-05,8.96058743858157e-08,3.404950970202565e-05,3.972784484050334e-05,2.1353667223945536e-06,5.255919030697299e-07,3.2156299769363217e-06,3.689033311381884e-05,4.722811055446484e-05,2.665013931600024e-07,3.598810857028676e-05,0.0001244208176439,1.9115955272154606e-06,1.6488365339331883e-06,7.666726123884855e-06,2.2675278737453675e-06,3.7956366481496416e-06,1.737123779319339e-05,8.791967742493824e-06,0.0001129778394316,0.0001273302408563,2.3041466597639305e-05,2.343898732465478e-05,0.0,1.9775399761487727e-05,2.1047160783224485e-06,1.99917357780556e-05
