Feature,basinc,bennent,bnlwinc,ccgdbd,ccrdprs,chldhhe,crpdwk,edulvlfb,edulvlmb,edulvlpb,eduunmp,eiscedf,eiscedm,eiscedp,elgbio,elgcoal,elghydr,elgngas,elgnuc,emplrel,emprelp,estsz,eudcnbf,euftf,eusclbf,gndr2,gndr3,gvsrdcc,hinctnta,iccohbt,icomdnp,icppdwk,icwhct,iorgact,isco08,isco08p,jbspv,lbenent,lklmten,lknemny,lkredcc,lrscale,lvgptnea,marsts,nacer2,netustm,occf14b,occm14b,ownrdcc,pdjobev,pdjobyr,prtdgcl,rfgbfml,rfgfrpc,rlgblge,rlgdnm,rshipa2,rshipa3,rshpsts,sbbsntx,tporgwk,trstep,trstun,uemplwk,vteurmmb,wkdcorga,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wrkprbf,yrbrn2,yrbrn3,average
estsz,0.0,0.0,0.0,7.111728896394314e-05,2.435938130597084e-05,0.0008685593425838,0.1250503747620268,3.394606927757393e-07,0.0039440807619593,0.0254405683327766,0.0,3.159799858220014e-07,0.003939906392126,0.0254609628302633,0.0,7.652440041560455e-05,4.762917861416566e-05,7.96801858228573e-06,3.557221467918577e-05,0.0088309052467079,0.011240791943375,,6.653910032484828e-05,0.0,0.0001087445439434,8.241880851105887e-05,0.0,0.0001591238355496,0.0,0.0269275931445051,0.0284474697324802,0.0270476435290923,1.529495108932358e-05,0.0001380176587212,9.272622791197184e-05,0.0119205512798695,0.0003711743226059,0.0,5.9427503986839965e-05,2.5200871633090924e-07,7.921422916211507e-05,0.0021266168894123,2.821089361376749e-07,0.0016906062725623,0.0004418023968765,9.980028591297664e-05,0.0003358605424487,0.0003963500219436,7.688169589193954e-06,0.1223169867156852,0.1183640273967834,0.0003439309532294,0.0003807685115756,4.176031081728115e-05,1.3037814656871066e-05,4.441100098814552e-05,1.124493762692036e-05,0.0,0.0151120347745739,0.0,0.0003253760121865,0.0,0.0005005214805465,0.0,4.046591920729972e-05,0.0002833495847216,0.0,0.0050608253354122,0.0133275596536703,7.120465233198497e-05,0.0005553751739278,0.0,8.54104364125033e-05,0.0015378001363227,0.008000976217806656
icpart2,0.0,0.0,0.0,1.7765371620086788e-05,1.113927126200951e-05,0.3528319786738176,0.00250827495148,6.8353556486625e-07,4.4484371381234775e-05,0.0163614201868836,0.0,5.461445701723661e-07,4.9393134417522976e-05,0.0164505598754822,0.0,7.81062193766168e-05,3.1383361308027124e-05,2.0391919359920958e-06,5.86061099534078e-05,0.0035843011660516,0.0048428946849952,0.0004533123493533,0.0001547576396812,0.0,0.0005097602537457,0.0058453620390678,0.4910808708256892,4.6728218743378415e-05,0.0,0.0188261206143679,0.0200451527082587,0.021047604577657,4.830854214516461e-05,0.0002019460468157,0.0038476557229621,0.0034219036143152,0.006626436846169,0.0,5.501768614406433e-05,0.0,5.010718837961298e-05,0.0006945150575403,8.91423742169626e-05,0.0157508412620632,0.0010034195482083,2.775871211708941e-06,0.0003495538104243,0.0015385968211671,1.2970616186778584e-05,0.0024968845769118,0.0028134882725928,0.0001688941792166,0.0004836557764575,8.596406257549205e-05,0.0,5.087536888045474e-06,0.0015016098278585,0.0001894005421093,0.2490962462567803,0.0,0.0005778649330928,0.0,0.0001106074324385,0.0,5.207432291424935e-05,0.0003762660923952,0.0,0.007069305742706,0.216760756964697,0.0001562963081915,0.0,0.0,0.0047832616943802,0.474682845670832,0.026351174955103397
eduyrs,0.0,0.0,0.0,1.7765371620086788e-05,1.113927126200951e-05,0.066007756225666,0.00250827495148,6.8353556486625e-07,4.4484371381234775e-05,0.0163614201868836,0.0,5.461445701723661e-07,4.9393134417522976e-05,0.0164505598754822,0.0,7.81062193766168e-05,3.1383361308027124e-05,2.0391919359920958e-06,5.86061099534078e-05,0.0035843011660516,0.0048428946849952,0.0004533123493533,0.0001547576396812,0.0,0.0005097602537457,0.0058453620390678,0.4910808708256892,4.6728218743378415e-05,0.0,0.0188261206143679,0.0200451527082587,0.021047604577657,4.830854214516461e-05,0.0002019460468157,0.0038476557229621,0.0034219036143152,0.006626436846169,0.0,5.501768614406433e-05,0.0,5.010718837961298e-05,0.0006945150575403,0.0,0.0157508412620632,0.0010034195482083,2.775871211708941e-06,0.0003495538104243,0.0015385968211671,1.2970616186778584e-05,0.0024968845769118,0.0028134882725928,0.0001688941792166,0.0004836557764575,8.596406257549205e-05,0.0,5.087536888045474e-06,0.0015016098278585,0.4918807555837101,0.022514927945578,0.0,0.0005778649330928,0.0,0.0001106074324385,0.0,5.207432291424935e-05,0.0003762660923952,0.0,0.0003180064951344,0.0034902960231756,0.0001562963081915,0.0,0.0,0.0047832616943802,0.474682845670832,0.02308326835671065
pdwrk,0.0,0.0,0.0,8.810614790944902e-05,2.601426605220694e-05,0.3528319786738176,0.00250827495148,6.8353556486625e-07,1.841651203421969e-05,0.0163614201868836,0.0,5.461445701723661e-07,2.046351103171308e-05,0.0164505598754822,0.0,7.81062193766168e-05,2.3394453830637163e-05,2.231929132201024e-05,7.236736095592741e-05,0.0035843011660516,0.0048428946849952,0.0004533123493533,0.0001547576396812,0.0,0.0005097602537457,0.0058453620390678,0.4910808708256892,0.0001626981940453,0.0,0.0188261206143679,0.0200451527082587,0.021047604577657,4.830854214516461e-05,0.0002019460468157,0.0001122258574002,0.0034219036143152,0.0002765646437917,0.0,0.0003109470316048,0.0,0.0001607704377495,0.0119596741427131,0.0,0.0157508412620632,0.0010034195482083,0.0011605285018034,0.0003495538104243,0.0790454339585625,7.250615332353715e-05,0.0024968845769118,0.0028134882725928,0.0302642664471073,0.0004836557764575,0.000107462084606,0.0,0.000710614359072,0.0015016098278585,0.4918807555837101,0.022514927945578,0.0,0.0005778649330928,0.0,0.0028950679885777,0.0,5.207432291424935e-05,0.0003762660923952,0.0,4.350417837429894e-05,0.0046043351397534,0.0001562963081915,0.0,0.0,0.0047832616943802,0.474682845670832,0.028511828255899326
chldhhe,0.0,0.0,0.0,7.163475577421285e-05,2.0341440651617785e-05,,0.0082480993972438,1.051350597564338e-06,3.0314481329622943e-05,0.1481293593344611,0.0,1.402313681362427e-06,2.9388996980302125e-05,0.1481646890084599,0.0,0.0001081119320909,1.9215288124120785e-05,2.4287272873242715e-05,6.262450621609172e-05,0.0104196254186502,0.2560553784062285,0.0011861373283041,7.748081355498945e-05,0.0,0.0001243646973105,0.2843423429934447,4.480750514238235e-05,0.0001683060396384,0.0,0.0409482783817481,0.154596618580131,0.1650046923239717,0.0001136870415427,0.0004494201074909,0.0008727603927826,0.252002062743864,0.0025831793881839,0.0,0.0002443950439908,0.0,0.0001277867939922,0.0025973741340848,8.91423742169626e-05,0.1439393659459928,0.0015805840456637,2.345715106399915e-06,5.201237756662322e-05,0.0003654391473023,7.391958937388038e-05,0.0004825515819473,0.0006044968042943,0.0001899282419118,0.0004389522032062,0.000102017789335,0.0,5.457515276620168e-06,0.0053311658875647,7.54452047590809e-06,0.2490962462567803,0.0,0.0012228202692828,0.0,0.0004914863810038,0.0,3.414883884836796e-05,0.0006651773608987,0.0,0.007069305742706,0.216760756964697,0.0002469421215119,0.0010165353868582,0.0,0.3172045291517475,0.0006490253565888,0.033213576928530116
domicil,0.0,0.0,0.0,7.163475577421285e-05,2.0341440651617785e-05,0.066007756225666,0.0082480993972438,1.051350597564338e-06,3.0314481329622943e-05,0.1481293593344611,0.0,1.402313681362427e-06,2.9388996980302125e-05,0.1481646890084599,0.0,0.0001081119320909,1.9215288124120785e-05,2.4287272873242715e-05,6.262450621609172e-05,0.0104196254186502,0.2560553784062285,0.0011861373283041,7.748081355498945e-05,0.0,0.0001243646973105,0.2843423429934447,4.480750514238235e-05,0.0001683060396384,0.0,0.1475278967054787,0.154596618580131,0.1650046923239717,0.0001136870415427,0.0004494201074909,0.0008727603927826,0.252002062743864,0.0025831793881839,0.0,0.0002443950439908,0.0,0.0001277867939922,0.0025973741340848,0.16242945030105,0.1340286140879313,0.0015805840456637,2.345715106399915e-06,5.201237756662322e-05,0.0016885216096093,7.391958937388038e-05,0.0004825515819473,0.0006044968042943,0.0001899282419118,0.0004389522032062,0.000102017789335,8.24551727362255e-05,0.00050814782889,0.0053311658875647,7.54452047590809e-06,0.2490962462567803,0.0,0.0012228202692828,0.0,0.0004914863810038,0.0,3.414883884836796e-05,0.0006651773608987,0.0,0.0003154808944874,0.216760756964697,0.0002469421215119,0.0010165353868582,0.0,0.3172045291517475,0.0006490253565888,0.03709138445272033
edulvlpb,0.0,0.0,0.0,7.163475577421285e-05,2.0341440651617785e-05,0.066007756225666,0.0082480993972438,1.051350597564338e-06,3.0314481329622943e-05,,0.0,1.402313681362427e-06,2.9388996980302125e-05,0.0015796648870566,0.0,0.0001081119320909,1.9215288124120785e-05,2.4287272873242715e-05,6.262450621609172e-05,0.0104196254186502,0.2560553784062285,0.0011861373283041,7.748081355498945e-05,0.0,0.0001243646973105,0.2843423429934447,4.480750514238235e-05,0.0001683060396384,0.0,0.1475278967054787,0.154596618580131,0.1650046923239717,0.0001136870415427,0.0004494201074909,0.0008727603927826,0.252002062743864,0.0025831793881839,0.0,0.0002443950439908,0.0,0.0001277867939922,0.0025973741340848,8.91423742169626e-05,0.1340286140879313,0.0015805840456637,2.345715106399915e-06,5.201237756662322e-05,0.0003654391473023,7.391958937388038e-05,0.0004825515819473,0.0006044968042943,0.0001899282419118,0.0004389522032062,0.000102017789335,0.0,5.457515276620168e-06,0.0053311658875647,7.54452047590809e-06,0.2490962462567803,0.0,0.0012228202692828,0.0,0.0004914863810038,0.0,3.414883884836796e-05,0.0006651773608987,0.0,0.007069305742706,0.216760756964697,0.0002469421215119,0.0010165353868582,0.0,0.3172045291517475,0.0006490253565888,0.03140484047970094
edctnp,0.0,0.0,0.0,7.163475577421285e-05,2.0341440651617785e-05,0.066007756225666,0.0082480993972438,1.051350597564338e-06,3.0314481329622943e-05,0.1481293593344611,0.0,1.402313681362427e-06,2.9388996980302125e-05,0.1481646890084599,0.0,0.0001081119320909,1.9215288124120785e-05,2.4287272873242715e-05,6.262450621609172e-05,0.0104196254186502,0.2560553784062285,0.0011861373283041,0.0002721344033175,0.0,0.0004996668196336,0.2843423429934447,4.480750514238235e-05,0.0001683060396384,0.0,0.1475278967054787,0.154596618580131,0.1650046923239717,0.0001136870415427,0.0004494201074909,0.0008727603927826,0.252002062743864,0.0025831793881839,0.0,0.0002443950439908,0.0,0.0001277867939922,0.0025973741340848,8.91423742169626e-05,0.1340286140879313,0.0015805840456637,2.9871478735767648e-05,5.201237756662322e-05,0.0241204513735173,7.391958937388038e-05,0.0045520280772425,0.0049439154980432,0.0001899282419118,0.0006636810244203,0.000102017789335,0.0,4.22439263008631e-06,0.0053311658875647,7.54452047590809e-06,0.2490962462567803,0.0,0.0012228202692828,0.0,0.0004914863810038,0.0,5.842834101789182e-05,0.0006651773608987,0.0,0.007069305742706,0.216760756964697,0.0002469421215119,0.0010165353868582,0.0,0.3172045291517475,0.0006490253565888,0.035409147331969516
dngdkp,0.0,0.0,0.0,7.163475577421285e-05,2.0341440651617785e-05,0.066007756225666,0.0082480993972438,1.051350597564338e-06,3.0314481329622943e-05,0.1481293593344611,0.0,1.402313681362427e-06,2.9388996980302125e-05,0.1481646890084599,0.0,0.0001081119320909,1.9215288124120785e-05,2.4287272873242715e-05,6.262450621609172e-05,0.0104196254186502,0.2560553784062285,0.0011861373283041,7.748081355498945e-05,0.0,0.0001243646973105,0.2843423429934447,4.480750514238235e-05,0.0001683060396384,0.0,0.1475278967054787,0.154596618580131,0.1650046923239717,0.0001136870415427,0.0004494201074909,0.0008727603927826,0.252002062743864,0.0025831793881839,0.0,0.0002443950439908,0.0,0.0001277867939922,0.0025973741340848,8.91423742169626e-05,0.1340286140879313,0.0015805840456637,2.345715106399915e-06,5.201237756662322e-05,0.0003654391473023,7.391958937388038e-05,0.0004825515819473,0.0006044968042943,0.0001899282419118,0.0004389522032062,0.000102017789335,0.0,5.457515276620168e-06,0.0053311658875647,7.54452047590809e-06,0.2490962462567803,0.0,0.0012228202692828,0.0,0.0004914863810038,0.0,3.414883884836796e-05,0.0006651773608987,0.0,0.007069305742706,0.0,0.0002469421215119,0.0010165353868582,0.0,0.3172045291517475,0.0006490253565888,0.03203387812850455
isco08p,0.0,0.0,0.0,7.163475577421285e-05,2.0341440651617785e-05,0.066007756225666,0.0082480993972438,1.051350597564338e-06,3.0314481329622943e-05,0.1481293593344611,0.0,1.402313681362427e-06,2.9388996980302125e-05,0.1481646890084599,0.0,0.0001081119320909,1.9215288124120785e-05,2.4287272873242715e-05,6.262450621609172e-05,0.0104196254186502,0.2560553784062285,0.0011861373283041,7.748081355498945e-05,0.0,0.0001243646973105,0.2843423429934447,4.480750514238235e-05,0.0001683060396384,0.0,0.1475278967054787,0.000835274531153,0.0007420644438106,0.0001136870415427,0.0004494201074909,0.0008727603927826,,0.0025831793881839,0.0,0.0002443950439908,0.0,0.0001277867939922,0.0025973741340848,8.91423742169626e-05,0.1340286140879313,0.0015805840456637,2.345715106399915e-06,5.201237756662322e-05,0.0003654391473023,7.391958937388038e-05,0.0004825515819473,0.0006044968042943,0.0001899282419118,0.0004389522032062,0.000102017789335,0.0,5.457515276620168e-06,0.0053311658875647,7.54452047590809e-06,0.2490962462567803,0.0,0.0012228202692828,0.0,0.0004914863810038,0.0,3.414883884836796e-05,0.0006651773608987,0.0,0.007069305742706,0.216760756964697,0.0002469421215119,0.0010165353868582,0.0,0.3172045291517475,0.0006490253565888,0.027633447997274387
emprelp,0.0,0.0,0.0,7.163475577421285e-05,2.0341440651617785e-05,0.066007756225666,0.0229521025368044,1.051350597564338e-06,3.0314481329622943e-05,0.1481293593344611,0.0,1.402313681362427e-06,2.9388996980302125e-05,0.1481646890084599,0.0,0.0001081119320909,1.9215288124120785e-05,2.4287272873242715e-05,6.262450621609172e-05,0.0104196254186502,,0.0011861373283041,7.748081355498945e-05,0.0,0.0001243646973105,0.2843423429934447,0.0001410612694894,0.0001683060396384,0.0,0.1475278967054787,0.154596618580131,0.1650046923239717,0.0001136870415427,0.0004494201074909,0.0008727603927826,0.252002062743864,0.0025831793881839,0.0,0.0002443950439908,0.0,0.0001277867939922,0.0025973741340848,8.91423742169626e-05,0.1340286140879313,0.0015805840456637,2.9871478735767648e-05,5.201237756662322e-05,0.0006127346203406,7.391958937388038e-05,0.0045520280772425,0.0049439154980432,0.0001899282419118,0.0004389522032062,0.000102017789335,0.0,5.457515276620168e-06,0.0053311658875647,1.3405421690943995e-05,0.2490962462567803,0.0,0.0012228202692828,0.0,0.0004914863810038,0.0,3.414883884836796e-05,0.0006651773608987,0.0,0.007069305742706,0.216760756964697,0.0002469421215119,0.0010165353868582,0.0,0.3172045291517475,0.0009298127447229,0.03226004084502428
wkhtotp,0.0,0.0,0.0,7.163475577421285e-05,2.0341440651617785e-05,0.066007756225666,0.0229521025368044,1.051350597564338e-06,3.0314481329622943e-05,0.2202830293659599,0.0,1.402313681362427e-06,2.9388996980302125e-05,0.2202212555625237,0.0,0.0001081119320909,1.9215288124120785e-05,2.4287272873242715e-05,6.262450621609172e-05,0.0104196254186502,0.2560553784062285,0.0011861373283041,0.0002721344033175,0.0,0.0016396692088092,0.2843423429934447,0.0001410612694894,0.0001683060396384,0.0,0.2273158712057011,0.2211580353469115,0.2014822102847607,0.0001136870415427,0.0004494201074909,0.0008727603927826,0.252002062743864,0.0025831793881839,0.0,0.0002443950439908,6.8351628375663135e-06,0.0001277867939922,0.0025973741340848,8.91423742169626e-05,0.1913757852910783,0.0015805840456637,2.9871478735767648e-05,5.201237756662322e-05,0.0006127346203406,7.391958937388038e-05,0.0045520280772425,0.0049439154980432,0.0013218298296152,0.0006636810244203,0.000102017789335,0.000105198063044,6.329888503689866e-05,0.0053311658875647,1.3405421690943995e-05,0.2490962462567803,0.0,0.0012228202692828,0.0,0.0004914863810038,0.0,5.842834101789182e-05,0.0006651773608987,0.0,0.007069305742706,,0.0002469421215119,0.0010165353868582,0.0,0.3172045291517475,0.0009298127447229,0.03810852962675063
eiscedf,0.0,0.0,0.0,7.163475577421285e-05,2.0341440651617785e-05,0.066007756225666,0.0229521025368044,1.051350597564338e-06,3.0314481329622943e-05,0.2202830293659599,0.0,,2.9388996980302125e-05,0.2202212555625237,0.0,0.0001081119320909,1.9215288124120785e-05,2.4287272873242715e-05,6.262450621609172e-05,0.0104196254186502,0.2560553784062285,0.0011861373283041,7.748081355498945e-05,0.0,0.0001243646973105,0.2843423429934447,0.0001410612694894,0.0001683060396384,0.0,0.2273158712057011,0.2211580353469115,0.2014822102847607,0.0001136870415427,0.0004494201074909,0.0008727603927826,0.252002062743864,0.0025831793881839,0.0,0.0002443950439908,0.0,0.0001277867939922,0.0025973741340848,8.91423742169626e-05,0.1913757852910783,0.0015805840456637,2.9871478735767648e-05,5.201237756662322e-05,0.0006127346203406,7.391958937388038e-05,0.0045520280772425,0.0049439154980432,0.0001899282419118,0.0004389522032062,0.000102017789335,0.0,5.457515276620168e-06,0.0053311658875647,1.3405421690943995e-05,0.2490962462567803,0.0,0.0012228202692828,0.0,0.0004914863810038,0.0,4.0397402848545815e-05,0.0006651773608987,0.0,0.007069305742706,0.216760756964697,0.0002469421215119,0.0010165353868582,0.0,0.3172045291517475,0.0009298127447229,0.04103325374465509
edulvlb,0.0,0.0,0.0,8.810614790944902e-05,2.601426605220694e-05,0.066007756225666,0.0082480993972438,1.051350597564338e-06,3.0314481329622943e-05,0.1481293593344611,0.0,1.402313681362427e-06,2.9388996980302125e-05,0.1481646890084599,0.0,0.0001423583315734,2.3394453830637163e-05,2.231929132201024e-05,7.236736095592741e-05,0.0005492674851754,0.2560553784062285,4.868158736450545e-05,0.0001646299578751,0.0,5.642992665731397e-05,0.2843423429934447,4.480750514238235e-05,0.0001626981940453,0.0,0.1475278967054787,0.154596618580131,0.1650046923239717,1.1082679264573513e-07,3.4551283951026485e-06,8.398298157561012e-05,0.252002062743864,2.813886315799943e-05,0.0,0.0003109470316048,0.0,0.0001607704377495,0.0025973741340848,0.16242945030105,0.1340286140879313,0.0001315432671976,0.0011605285018034,5.201237756662322e-05,0.0016885216096093,7.250615332353715e-05,0.0040862868718017,0.001258337684533,0.0001899282419118,0.0005412504946761,0.000107462084606,8.24551727362255e-05,0.00050814782889,0.0053311658875647,7.54452047590809e-06,0.2490962462567803,0.0,6.124656330921397e-05,0.0,0.0004914863810038,0.0,3.414883884836796e-05,2.9286641179451157e-05,0.0,0.0003180064951344,0.0034902960231756,4.3450993946574384e-05,3.267209758663737e-05,0.0,0.3172045291517475,0.0006490253565888,0.03402504130618622
hincsrca,0.0,0.0,0.0,4.600242593919321e-06,1.2213089777992522e-05,0.0001461461349536,0.0407117240582868,0.0,1.7573272080960293e-05,0.0013722783530827,0.0,0.0,2.332004448551326e-05,0.0015483907612018,0.0,7.42054606235176e-05,2.2913139047993963e-05,1.1649215017407663e-06,2.6812152730153943e-05,0.0001529538864825,0.0001497577051153,6.432904851997723e-05,7.489840440903913e-05,0.0,9.92507929172446e-05,7.941628021709284e-05,0.0,3.893084529234959e-05,0.0,0.0020941842686931,0.0018687224572943,0.0014030937565665,6.968819966608154e-07,5.11581740320699e-06,5.972269481152265e-05,0.0001649418024066,1.8270091696908008e-05,0.0,5.812438769951766e-05,3.1359446040268866e-08,4.509900533448376e-05,0.0003104938451455,0.0,0.0010795651770406,0.0001144887450166,2.828916349275151e-06,1.1801961641567254e-05,9.314345991380712e-05,2.4015066219796e-05,0.038969447682229,0.0421340096354959,0.0002062256170356,0.0005476911152045,3.360213661796878e-05,1.8140203251318928e-06,3.154212450327931e-06,1.0861126406642855e-05,0.0,0.0003799822308608,0.0,6.508603924266209e-05,0.0,3.044658231064907e-05,0.0,4.139331001892346e-05,1.7891652219313393e-05,0.0,8.269047089836704e-05,0.0076444922666477,3.756540225557704e-05,1.7394255720586202e-06,0.0,2.751166738657454e-05,1.3375883963901492e-05,0.0019219486319613213
dngothp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067453703246663,0.0,0.0,0.0,0.0,0.0,9.115365303603108e-05
pdjobev,0.0,0.0,0.0,3.4931562715551024e-05,1.4004513750782593e-05,0.0030870464484511,0.0,0.0,9.23012250775708e-06,0.0019928768758379,0.0,0.0,1.964637253858867e-05,0.0019489274042591,0.0,6.010677623086465e-05,2.763801202981861e-05,3.990248919928073e-06,6.651768868256374e-05,7.899303145204466e-05,0.0053641379594765,3.479720087019444e-05,0.0002028981907078,0.0,0.0002951827820611,6.617157239284227e-05,1.1472957004830975e-05,2.948097316062577e-05,0.0,0.0021771671119506,0.0017183291032528,0.0020878304646958,2.041796818484376e-07,6.516376468085563e-06,5.894441402698731e-05,0.0069195230054556,2.239188883943914e-05,0.0,5.03233483828967e-05,0.0,2.6771422640948096e-05,0.0001280785222467,7.451777088585132e-08,0.0016504509833349,9.085229717451329e-05,1.1666733117702831e-06,1.0546640929962448e-05,0.0002288610654104,5.827952135777775e-06,,0.0092666306186162,0.0002255199290351,0.0005162347242126,7.504008624403118e-05,3.071018481976606e-06,4.300971087015373e-05,1.0529779514156234e-05,0.0,0.0064577255981599,0.0,3.197608637060326e-05,0.0,6.987088844889497e-05,0.0,3.7686739370940494e-05,1.0346326494980071e-05,0.0,0.0050608253354122,0.0133275596536703,5.365212178403195e-05,3.701656319373293e-07,0.0,2.5971130858298443e-05,0.0001270864527825,0.0008750002332427208
dngnapp,0.0,0.0,0.0,0.000873423017293,0.0003322920430654,0.0030870464484511,0.0077120746199962,0.0,9.23012250775708e-06,0.0019928768758379,0.0,0.0,1.964637253858867e-05,0.0019489274042591,0.0,6.010677623086465e-05,0.0009646915436663,3.990248919928073e-06,0.0002988828934612,7.899303145204466e-05,0.0053641379594765,3.479720087019444e-05,0.000440901552704,0.0,0.0011950312749907,6.617157239284227e-05,1.1472957004830975e-05,0.0008862249299941,0.0,0.0021771671119506,0.0017183291032528,0.0020878304646958,2.041796818484376e-07,6.516376468085563e-06,5.894441402698731e-05,0.0069195230054556,2.239188883943914e-05,0.0,0.001489464040673,0.0,0.0003457933595869,0.0001280785222467,7.451777088585132e-08,0.0016504509833349,9.085229717451329e-05,1.1666733117702831e-06,1.0546640929962448e-05,0.0002288610654104,0.0020939291470043,0.0043932576740353,0.0092666306186162,0.0002255199290351,0.0004286114921661,6.36835668736762e-05,3.071018481976606e-06,4.300971087015373e-05,1.0529779514156234e-05,0.0,0.0064577255981599,0.0,3.197608637060326e-05,0.0,6.987088844889497e-05,0.0,5.598784763684023e-05,1.0346326494980071e-05,0.0,0.0001829886004893,0.0001929159679251,5.365212178403195e-05,1.1247719152531615e-06,0.0,2.5971130858298443e-05,0.0001270864527825,0.0008926351651268298
dngrefp,0.0,0.0,0.0,2.2971151481379463e-05,9.384235191410432e-06,0.0001864805712713,0.0068489348877724,0.0,1.805373299177793e-05,0.0007745826300803,0.0,0.0,1.1777778204310606e-05,0.0007335216671143,0.0,7.097615717925646e-05,4.650706114351667e-05,5.03688197097004e-06,6.788384100086643e-05,0.0001210047840404,0.0001653391144294,5.523635502895883e-05,6.246543189953669e-05,0.0,8.708910766199213e-05,5.9285504833650665e-05,6.617818752198301e-06,1.4642566829767476e-05,0.0,0.000872656234378,0.000842348956036,0.0009039463530213,1.0651502204378337e-06,4.37576953106524e-06,8.377075329012068e-05,0.0001464882403016,3.15053288923388e-05,0.0,2.8944397163324444e-05,1.812637982330223e-07,1.0241350618859764e-05,0.0001332818768257,0.0,0.0006579839262211,0.0001065005872459,1.5081839229164173e-05,7.363748694784087e-06,9.113908059054934e-05,1.1012660629154722e-05,0.0035607373587101,0.0013126323092363,0.0001641098888893,0.0003869328374689,3.076735077223846e-05,4.0793619741186223e-08,4.07866496567949e-06,1.3568462455354174e-05,0.0,0.0004732551893631,0.0,7.263218514290266e-05,0.0,4.4496167974136345e-05,0.0,6.040260557148738e-05,1.5943756630630393e-05,0.0,0.000122026837512,0.216760756964697,3.79497736118014e-05,1.079127564021822e-05,0.0,3.316429172411622e-05,1.8274918272692343e-05,0.003195111357132743
icppdwk,0.0,0.0,0.0,4.400927132250792e-06,1.298020899516806e-05,0.0001707637785561,0.0003832029479954,0.0,1.888890693198142e-05,0.0007111009102645,0.0,0.0,1.2317413485247397e-05,0.000640105961828,0.0,0.0001054919651063,1.582594018475992e-05,1.5647627292687976e-05,2.0096198799084056e-05,0.000185020235174,0.0001446921845342,3.5832553956908114e-05,5.668742908510055e-05,0.0,1.9024102758762528e-05,6.417148539282117e-05,0.0,2.3934632419205903e-05,0.0,0.000749222404964,0.0,,3.476447040152153e-07,7.92408343845369e-06,0.0001045622528672,0.0001531241914393,3.4674293280034034e-05,0.0,2.600401667096924e-05,7.380738326246347e-07,2.2569799363052097e-05,5.122512271454741e-05,0.0,0.0005756996950077,0.0001162699559818,1.6695749457297794e-06,1.085353265281168e-05,5.50144550749449e-05,1.4591799145704922e-05,0.0002294094704956,0.0004228572452759,0.0001406634245992,0.0004529066258147,3.1886411319702906e-05,1.1158249556308953e-07,6.319011551034981e-06,1.4430773187570273e-05,0.0,0.0001876456308362,0.0,3.905330027808985e-05,0.0,3.5484917151524534e-05,0.0,4.504012925552386e-05,2.0968200990921284e-05,0.0,2.7560046948600945e-05,0.216760756964697,3.35263983829618e-05,0.0,0.0,2.9333198904374666e-05,2.416638043640973e-05,0.003055709534501318
icomdnp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001167778768064,0.0,0.0,0.0,0.0,0.0,1.5996969425534247e-06
tporgwk,0.0,0.0,0.0,4.677548522722262e-05,3.477592842062571e-05,0.0002455075416796,0.0664819331099101,2.627577688110172e-07,4.640882866353189e-05,0.015295700277332,0.0,0.0,5.135214824405586e-05,0.0153062994758683,0.0,7.777248904491792e-05,1.3934607003811495e-05,1.5830277232523e-05,5.136141000147001e-05,0.1300224321896988,0.0031527863342174,0.0436635503233522,0.0002022288707016,0.0,0.0002510720692931,6.991545872425289e-05,7.134473661864038e-06,0.0001214971107967,0.0,0.0156936574910337,0.0166532483728008,0.0175190542193366,0.1551632397424069,0.1425157715929914,0.0740712891030005,0.0030322880116642,0.1103082158763307,0.0,0.0002253238949064,8.878198282669114e-08,0.0001300600035057,0.002158597276325,9.780943541260606e-07,0.0032903482880318,0.1381356997141271,5.027240970772617e-06,9.37641509343511e-06,7.254958729192707e-05,6.038382927874124e-05,0.0722122880737325,0.0871611354952931,0.0006900455454501,0.0005482518024143,8.269124545985712e-05,7.259307461351672e-06,2.9765380352610448e-06,1.659544107312419e-05,0.0,0.0171648559867018,0.0,,0.0,0.0004690967601871,0.0,5.892084307014084e-05,0.1553358822732537,0.0,0.1401784556393454,0.0124527750977016,0.0664872072477741,0.1926360772696174,0.0,2.5765427387817172e-05,6.579322845593727e-05,0.023284928793488906
