,Feature,basinc,bennent,bnlwinc,ccgdbd,ccrdprs,chldhhe,crpdwk,edulvlfb,edulvlmb,edulvlpb,eduunmp,eiscedf,eiscedm,eiscedp,elgbio,elgcoal,elghydr,elgngas,elgnuc,emplrel,emprelp,estsz,eudcnbf,euftf,eusclbf,gndr2,gndr3,gvsrdcc,hinctnta,iccohbt,icomdnp,icppdwk,icwhct,iorgact,isco08,isco08p,jbspv,lbenent,lklmten,lknemny,lkredcc,lrscale,lvgptnea,marsts,nacer2,netustm,occf14b,occm14b,ownrdcc,pdjobev,pdjobyr,prtdgcl,rfgbfml,rfgfrpc,rlgblge,rlgdnm,rshipa2,rshipa3,rshpsts,sbbsntx,tporgwk,trstep,trstun,uemplwk,vteurmmb,wkdcorga,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wrkprbf,yrbrn2,yrbrn3
82,wrdpfos,,,2.0627575543477932e-05,,,,,,,,,,,,,,0.0354560538864383,,,0.0001311315993393,,1.0796104005400146e-05,0.0017027664444364,,0.0016314243670476,,,,,,,,0.0,0.0,0.0,,0.0,,,,,0.0005704757676072,0.0,,7.125529528318702e-07,,,,,,,,4.992656318037742e-05,0.000188776571693,,,,,,,0.0,0.0006326403259668,,,0.0007583000417058,0.0,2.5924136236270865e-05,,,0.0001023698016848,,,,
83,gvslvue,,,9.775128064617612e-05,,,0.0001827587976259,,,,7.755704206112078e-05,,,,2.8836689657737605e-05,,,,,,,,,,,,,,,0.0006087048944121,,,,,,,,,,,,,,3.7892238800970746e-07,0.0001504789796434,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010178380443334,,
84,eusclbf,,,0.0001633504324512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,rshipa3,,,2.6840585389898275e-06,2.231808818347227e-06,,,,,,0.0031171126578475,1.815912314414184e-05,,,0.0033922116943199,1.2058592378029872e-06,,0.0,0.0001368488563436,,,,,,1.67365093410072e-05,,0.0027298295722149,,1.0646969235471792e-05,,0.0033346719767144,0.0036353444894379,0.0031737261676616,,,,,,,0.0,,4.176496386353629e-06,0.0,0.0,0.0046160581175624,,,,,0.0,,,,,,4.988052919237143e-05,2.624158798381864e-06,,,0.01015996999156,,,,0.0,,,,0.0063404923191848,,,,,1.898722753945242e-05,,
86,dsbld,,,4.038130797590128e-07,,,,,1.788309027690132e-06,,0.0006053522354503,,0.0,,0.0003703476895954,,,,,,,,,3.146951426706369e-06,,3.534267901971993e-05,,,,2.8531480296412005e-05,0.0004828235340057,0.0007685176204844,0.0004843349430469,,,,,,,,1.565394374716216e-06,,1.4602452856590687e-05,,0.000177142808145,,,4.705649517566856e-05,,,,,0.0,0.0,,,,,,0.0044618213126345,,,,,,,,,,,,8.131621156485086e-06,,,
87,ipshabt,,,1.7509246495282805e-05,4.477052059288609e-05,2.21883968840443e-05,6.0541887456086064e-05,0.0001556789160872,,5.143166634819894e-05,,0.0001879372770984,,8.76263095220186e-05,,3.87727767858205e-05,,,,3.4328296309728375e-05,0.0001618667277171,0.0002835359950016,1.0340284699730012e-05,7.365063147328369e-05,,0.0001008284725998,2.4946577474025045e-05,8.260588637128656e-05,3.561955567181323e-05,3.4754472513266542e-06,,,,0.0,2.9731803813742853e-06,1.498518488085814e-05,0.0001520575148776,0.0,0.0,4.017820975482275e-05,,1.3154943641096208e-05,0.0002701713428023,,3.6658135228993608e-06,8.02507519323933e-07,,3.179498839070155e-05,2.2143718993252104e-06,7.335797690576347e-05,0.0001582029203583,5.196253349352618e-05,0.00013310345793,,0.0001006017832484,,,0.0001313150323684,0.0001052877896984,,,0.0,1.1002371692906648e-06,,,,0.0,5.253353937052983e-06,2.7544097418059014e-05,0.000164820657347,4.564220816970181e-05,0.0,0.0002266879447339,0.0001083424318004,9.923771965520332e-05
88,lklmten,,,,0.0102397500702242,0.0114844272957535,0.0001655788870815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.227368661651507e-06,,,0.0078624142211831,,,3.8528848084900695e-05,,,,1.6472447411026395e-06,,,,,,,,,,,,,,,,,,,7.3782631207215876e-06,2.438867641284279e-05,,,0.0,,,
89,banhhap,,,,0.0162312192296656,0.0063517648612081,,,,,,,,,,,,,,,4.771886564255562e-05,,,,,,,,,,,,,0.0,,2.02212736920734e-05,,0.0,2.2634641188674475e-05,,,,,,,,,,,,,2.518625787684692e-05,0.0004749848697029,,,1.7035965544682469e-06,,,,,,,,,,,,,,0.0001399393999495,0.0001033670397993,,,,
90,sbstrec,,,,0.0002000643090139,,,,,,,,,,,,,,,0.0001931772486211,,0.0004563030199677,,0.0025774562811972,0.0011294249585225,,,,0.0003767618191399,,,,,,,,0.0004068402426146,,0.0001162742304076,0.0003227105890956,,,0.0017966718470373,,,,,,0.0002261996573802,,,,,,,,,,,,0.0009334941414672,,,,,0.0006106108020422,,2.5304127381605066e-06,6.73607547066488e-06,0.0001789838636126,,,0.0012247224213747,,
91,wrkprbf,,,,5.198067397184122e-06,0.0,,,,,,,,,,6.126255360677939e-06,0.0001169132149365,4.117803475179752e-06,0.000123799894658,6.356263477759075e-06,5.2080400761216906e-05,,1.6616713122738492e-06,,0.0001427012192722,,,,1.4337799312202112e-05,,,,,,0.0,3.408281081901992e-05,,,9.011772151942952e-05,5.571532215463613e-06,0.0,1.4519558204673729e-05,9.122341032270282e-05,,0.0001369073551652,2.76402114371886e-06,,2.1182587443694727e-05,,9.51367004453301e-06,,,,,0.000162305674143,,,,,,0.0001644608499969,0.0,1.4775480671901296e-05,,0.0003028630536746,7.791893980894042e-05,0.0,,,,7.356145652018074e-05,,,,
92,maritalb,,,,7.116305257733244e-07,0.0,0.0009413654321231,0.0027500047426603,2.0720583425201866e-05,4.781397918909462e-07,0.0112532395410361,4.716393788181176e-06,0.0,4.914974817240579e-06,0.0113589503782231,6.194452701699581e-07,0.0001588881594141,7.676462188666171e-07,8.246338385502761e-05,0.0,,0.0110339527604411,,,0.0001251028772404,,0.0002490571608205,6.862892198865837e-05,1.2213915543172049e-05,,,0.0123079317248543,0.0122281739411187,,,,0.0110987277943194,,0.0,5.059102334976174e-06,1.4631777791705614e-05,4.07348660961287e-06,3.600718516658838e-05,0.2759513317737327,,,,,0.0001503484968669,7.105286027389084e-07,0.0023102376894715,,9.94419496484142e-06,1.3812492913628515e-06,6.967003585850669e-05,7.202313955584111e-05,0.000148292347633,0.0001459047280073,0.0001142191859276,0.0126062398450822,5.057441113925225e-05,,,5.49984051448914e-06,7.101231932217957e-06,2.2381451582572813e-05,,0.0001400171231358,0.0001117777940057,,,,4.004647147368443e-06,0.0004490475401626,7.469956312509526e-05
93,eisced,,,,0.0,,,,,,,2.2900969941188796e-05,,,,1.4779738531690053e-05,4.609788539139849e-05,0.0,0.000317415240868,4.5392062195859015e-06,,,,,,,,,9.37114279176604e-06,,,,,,,,,,,3.229172218363013e-07,,3.814642143673751e-06,,,,,,,,2.188113460912978e-07,,,,2.1575409658423323e-05,2.2074399162962706e-05,,,,,,,,,,0.000120599075412,,,,,,,,,,
94,iorgact,,,,8.060914540788548e-07,,3.30204741753334e-05,,,3.034004044997445e-06,0.0042744630074151,1.7685604098838906e-05,,3.2084994950175503e-06,0.0043666328997313,2.0097875814070746e-07,0.0001263740090913,0.0,0.0001308439758619,,0.0592932277412467,0.0008763263584764,0.0819075850445088,,,0.0002547880048552,,,8.261665598822569e-07,,0.0041758776942501,0.0039486939196345,0.0040572292905126,,,,0.0009666697010987,0.0848118595827652,,0.0,2.0517682521657898e-06,8.141540554951198e-07,0.0002653173422119,,,0.0046931675035172,,,,1.104890558879838e-06,,,,5.334247192657309e-06,7.515327280031094e-05,,,,,0.0037753325653915,4.734551060485624e-06,0.0037613349175786,,5.644106072628173e-05,,,0.0847945806687854,,,,,0.3221005401479438,1.384389342817154e-05,,
95,impdiff,,,,1.4874009837448947e-05,,0.0001284008657515,,,2.450793335203475e-05,0.0002159790352734,,,3.488196028746314e-05,8.239445962528378e-05,4.001366316330394e-05,5.403158063153652e-05,1.6782664253145974e-05,0.0002928165649672,4.194687199907057e-05,6.26790763652683e-05,0.000193132662013,3.6454734133701497e-06,,9.181179054498476e-05,,2.8159798781813533e-05,9.614511695765928e-05,2.320736765357811e-05,7.797171673278748e-05,9.625208659327605e-05,0.0001668869723911,0.0003680441292204,0.0,0.0,2.3897162747449352e-05,0.000277313219598,0.0,,1.8240340159974696e-05,0.0,1.1810564773572892e-05,,1.1445323710557176e-06,4.701991907096767e-05,0.0,0.0001425585553166,,3.5145626605683827e-06,3.5005494305644574e-05,0.0001125674425932,,,0.0002746488795551,5.473445942795474e-05,4.596383314991063e-05,7.742047228503119e-05,0.0002634895294919,0.000166214539479,0.0002223637542869,0.000154841129695,0.0,1.2457066584299626e-05,4.365834885425078e-06,,1.2131333513055016e-05,0.0,3.568509018748405e-06,5.474162443599598e-06,0.00020224376268,0.000103549691268,0.0,,6.208813702795825e-05,4.92807571190333e-05
96,inwdde,,,,1.7816032529643525e-06,5.851311100531121e-06,,7.959607520031505e-05,0.0,,,,0.0,,,,,,,,,,,0.0001981375079258,,5.800534049840889e-05,2.6632051948295907e-05,,,,,,,,,,,,,,,,,,0.0001497846871836,,,,,1.5118721116943913e-06,0.0002470488668889,,0.0006573151970693,,,,,5.009369614169614e-05,,,,,,,,0.0003082234903634,,,,,,0.0,,2.6636055529466462e-05,
97,sbprvpv,,,,,0.0,5.686660734126127e-05,,,,,,,,,,,,,,,,,0.0010263626015087,,0.0006791014100103,,,5.743954082610139e-05,,,,,,,,,,,0.0001091944148195,,1.861947707528213e-05,,,,,,,,9.062277752789076e-05,,,,,,,,,,,0.0002343387260739,,,,,,,,,,,,,,0.0001049246994698
98,icpart1,,,,,2.258140094350329e-06,,,,,,,,,,,,,,,0.0231645682906314,,0.0021581830095888,9.94266657599052e-06,,4.0999948504212765e-05,,,,,,,,0.0003640172821991,0.0009116722804986,0.0013780708683701,,0.0003975858432602,,,2.754186643934485e-06,,,,,0.0014680451868737,,6.405706506307469e-05,,,,,,,,,,0.003663144096273,,,,0.001002885765551,0.0007454061952561,,,,0.0005454378905139,,0.0001440923299048,,0.0004403112451328,,,0.0039439353416024,
99,rtrdp,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
100,trstlgl,,,,,,0.0001368612388331,,,,,,,,,,,,,,,,,,,,1.12987554039577e-05,,,,,,,,,,,,,,,,,0.0,,,,,8.803225056031038e-07,,,,,,,4.93284009355856e-06,1.4287998054267932e-06,0.0002167475981317,,,,,,,,,,0.0007246815999739,0.0005956770967677,0.0002114934383887,,,,4.4785974564810165e-05,
101,trstep,,,,,,2.301307987631063e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.140357372693646e-07,,,,,,,,,,,,,,,,,,,,,,7.915968383568974e-05,,,,,,,,,
102,trstun,,,,,,2.49934264786787e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,vote,,,,,,6.680636549207095e-05,,,,,,,,,,,,,,,,,0.0007420882196438,,0.0005507767379155,,0.0001287036894422,,,,,,,,,,,,,,,,,,,,,1.6045580041614193e-06,,,,,,,,,,,,,,0.0022205777212937,0.0039599424664659,,0.0001110491726403,,,,,,,,,
104,wrpwrct,,,,,,0.0001198662438724,,,,0.0003566232503166,,,,0.0001884525158945,0.0141085809361974,0.0497962972693965,0.0071560535775784,0.0759349259277742,0.016195065309787,,,,,,,,,,,0.0003657475951836,0.0002898279765095,0.0002484891516491,,,,,,,,,,,,,,,,1.6214561370290836e-05,,,1.360456005852852e-05,,,,,,,,8.467093587511533e-05,,,,,,,,1.2027684012699824e-05,4.987560078621821e-05,0.000202879856082,,0.0,,,
105,clmthgt2,,,,,,3.109232761781385e-05,7.335145799268452e-05,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001514082573422,,,,,,,,,,,,,,,,,,,,,,,,
106,sbsrnen,,,,,,7.719721354277104e-05,,,,,,,,,,,,,,,,1.001294079015185e-06,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,6.414903541378445e-06,,,,,,8.550308843510811e-05,,,,,,0.000293808982631,1.971562000979897e-06,,0.0001710523047957,,,0.0,,,,,0.0,,,
107,sblazy,,,,,,0.0001682371083893,,,,9.663164401403396e-05,,,,0.0004445847333575,,,,,,,,,,,,,,,,0.0001729160649013,0.0003222742159903,0.0002659228931053,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8733630196778128e-05,0.0003443012565743,,,,,,,,,,,,,,
108,iccohbt,,,,,,0.0159451667665477,,,8.991198740102608e-07,,,,7.2173257722990545e-06,,,,,,,,,,1.589289766899617e-05,,0.0001012678510164,,0.000228116757206,,0.0019042624467242,,,,,,,,,,,,,,,,,6.258694811727456e-05,,1.598279847407426e-06,,,1.094446104262316e-05,,,,,,0.0099714392774274,0.0002576349714242,,,,,,,2.5730731608455563e-05,,,,,,,,,0.0002043429766929
109,ipadvnt,,,,,,6.614237203018997e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,contplt,,,,,,,0.0001784222731491,,,,,,,,,,,,,7.472573009638324e-05,,,,,,,0.0001054939204231,,,,,,0.0,0.0,,,0.0,0.0,,1.3038175270513816e-05,,,1.074091356890342e-05,8.153436913137444e-05,0.0,,,,,,,,,,,,,6.028322915872281e-05,,,4.253206972430955e-07,,,,,0.0,1.0260685512256514e-05,4.757647663481685e-05,,0.0001089471912916,,,,0.000111686600131
111,hmsacld,,,,,,,0.0001074762395266,,,,0.0002391511603935,,,,6.0547740106827415e-05,0.0001729471911909,1.9484031015434733e-05,4.535398618440476e-05,,5.9759560546361066e-05,,,,0.0007763013888842,5.865371662567921e-05,,,,0.0003163857421898,,,,0.0,0.0,2.936268438987656e-05,,4.233614743600236e-06,,,,,0.0010732693697821,,0.0002026480286873,0.0,,,,,0.0001274707525374,,,,,,,,,,,1.1348823726706205e-06,,0.0007796812735464,,,0.0,,,,5.3042329163835645e-05,,0.0003529530382825,,
112,dfincac,,,,,,,8.388841448981333e-05,,,,,,,,,,,,,,0.000282707967101,,0.0006514628861674,,0.0005677362138175,4.953576918418079e-05,0.0001106276240596,,,,,,,,,,,,,,,0.0010620412557372,,,,0.0001736339741955,,,,0.0001427534518856,,,,,,,0.0001226273075493,0.0001040995970157,,,,,,,,,,,,,,,2.6670956787242757e-05,0.0001867609493436
113,sbeqsoc,,,,,,,9.486387117222364e-05,,,,,,,,,,,,,6.840454225618308e-05,,,,,,1.9067404073807345e-05,,,,,,,0.0,,2.6463929022579088e-05,,,,,,,,0.0,,,,,,,0.0001975378726458,,5.039156417910148e-05,,,,,0.0002469867472951,,,,,,,,,,8.92491195768143e-07,,,4.9185764640644656e-05,,,,
114,bnlwinc,,,,,,,0.0001121097222103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.926647260925387e-05,,7.877451943041837e-05,,,,,,,,,,,,,,,,,,,,,,
115,yrbrn3,,,,,,,0.0001146223703487,,,,,,,,,,,0.0001311180769446,,8.076270162737909e-05,,7.882174447621753e-07,,,,0.2837748801114715,0.4463285227444336,,,,,,0.0,3.376545995392328e-06,0.0,,0.0,,,,,,,,0.0,,,,,0.0002928529764434,,4.150073017102312e-05,2.1618315085713307e-05,0.0001456429931278,,0.0,,,,,1.9539016162070657e-06,,,,,0.0,,,,0.0001958301596139,0.0,,0.2723151896097424,
116,uemplap,,,,,,,0.0146063176608048,,,0.1118402697257844,,,,0.1119475225125326,,,,,,,,,,,,,0.0005554179415324,,,0.1060087702270929,0.1083714284194138,0.1072244898341174,,,,,,,,,,,,0.0418553401391261,,,,9.353976693545228e-05,,,,,,,,,,0.0003899968744708,,,,,,,,,,,,,,,,0.0010110686469125
117,ipfrule,,,,,,,0.0001303095755333,,3.340825772313705e-05,,0.0002430211634884,,3.431008791998842e-05,,,0.0001561771744805,6.641486260077554e-05,0.0001494417616339,8.804359829365936e-05,1.5581743504192565e-05,,2.19501446632702e-06,,,,,,,,,,,0.0,2.538852433689057e-06,3.8485109525146895e-05,,0.0,,,,,,,0.0001198827885242,2.1697526086312496e-06,,3.9904529408960304e-05,,,,,1.397835989344511e-05,0.0001217642919035,,2.9735507262104326e-06,1.6454824151419204e-05,,,,8.540322251081279e-05,0.0,,,,,0.0,0.0,9.475243584931253e-06,0.0002294688084747,9.53910548332126e-05,,,,
118,ownrdcc,,,,,,,,1.4122935458454096e-05,5.393791194316756e-05,,,0.0,4.776360456125648e-05,,,,,0.0001377729572791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0002503883743421,,,,,,,,,,,,
119,gvcldcr,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,rtrd,,,,,,,,0.0,,,,0.0,,,,,,,5.686728394740738e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001172440763283,1.0140273967630228e-05,,,,,3.2600420218095726e-05,,,2.745713682452054e-06,4.519393127544458e-06,,,,,,,,,3.556562974419895e-05,,2.498623798531068e-06,4.681873623242033e-06,0.0001248760182899,,,,,
121,emprf14,,,,,,,,0.202398743152338,,,,0.2023748477321407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,edulvlmb,,,,,,,,0.0017134743550831,,,,0.0017330108669005,,,,,,,,,,,,,,,,,,,,,,,,,,4.356665620464602e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,basinc,,,,,,,,,1.562200737213411e-05,,0.0002278166822721,,2.513243887032397e-05,,,,,,,,,,,,,,0.0001143950454333,,,,,,0.0,,,,0.0,,,,,,3.0880551518949355e-05,0.0001326131149339,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0002523482145863,,
124,actrolga,,,,,,,,,,0.0002469966317028,,,,0.0001487060372826,,,,,,,0.0030592334719857,,,,,,,,,0.0005125058997173,0.0002610953153856,0.0002137163966951,,,,0.0028137499202972,,,,,,,,,,0.4168765715107329,,,,,,,,,,,,,0.0001237571565281,,,,,,,,8.088652447880787e-06,1.2453607572525391e-05,0.0004741738284025,,,,,
125,imueclt,,,,,,,,,,0.0003900915842229,,,,0.0002412652344222,,,,,,,,,,,,,,,,0.0002479980483833,0.0003716235908233,0.0003207990556057,,,,,,5.928969035936758e-06,,,,,,,,,,,,,,,,,,,,,0.0002205849056033,,,,,,,,0.0002427722560483,,0.000199459113256,,,,,
126,sclmeet,,,,,,,,,,0.0001207163406973,,,,0.0001717043845566,,,0.000104591065363,,,,,,,0.0019365906635095,,,,,,0.000133637116859,0.0002028227637703,0.0002072268789463,,,,,,,,,,,1.1307332582176167e-06,,,,,,,,,,,,,,,,3.253122537720413e-05,,,,,,,,,,,,,,,
127,pray,,,,,,,,,,0.0001396280369269,,,,0.0002444404725632,,,,,,,,,,,,,,,,0.0004284003393685,0.0003786333657457,0.0003358839630293,0.0,0.0,1.597390426451731e-05,,0.0,,,,,,,,0.0,,,,,,,0.0007397549636025,,,9.36340961877893e-05,0.0001027308659139,,,7.933076820426932e-05,,,,,,,0.0,4.042436900790678e-06,1.2830978554194802e-05,0.0002639333387276,8.83824291849401e-05,,,,
128,wrtratc,,,,,,,,,,0.0002260961170309,,,,0.0001711838035637,,,,,,0.0001411855290225,0.0002359076260791,1.455959022543133e-06,0.0006527051645129,,0.0004685184223184,1.73866002844739e-05,,,0.0003638038661065,0.0002865949249716,,,0.0,0.0,4.254459636464369e-06,0.0001850887773235,0.0,,,0.000100636917196,,,1.8223629629047064e-06,,0.0,,,0.0,,,,,5.36941533632546e-06,,1.9601108177926975e-05,2.183680536142564e-06,0.0001645726657991,0.0001059178213664,,,,,,,7.827576074944704e-05,0.0,4.97287523808795e-05,6.50578874354715e-05,,9.007337821473834e-05,,,7.04295283638973e-05,
129,ipsuces,,,,,,,,,,6.66904177891499e-05,,,,0.0002623822086366,,,,,,,,,,5.405048612791834e-05,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.823651376094399e-05,,,,,0.0001485541795977,,,,,,,,,,,,,,,
130,elgngas,,,,,,,,,,,0.0007009708763527,,,,,0.0002936962026621,,,,0.0001204664911079,0.0001967833876307,6.0621882842760985e-06,1.924120962579668e-05,,6.950982662887253e-05,,,,,,,,0.0,,,9.615880572049588e-05,,,,,,,,,0.0,,,0.0,,0.0001126212164254,,,,,,2.906722950457574e-06,,,,,0.0,,,,3.1168392395378564e-05,7.138031707287575e-06,,,,0.0001066438845181,,,,
131,gvsrdcc,,,,,,,,,,,0.0001570013059729,,,,,,,,,0.0001686817044409,,1.1516538968686257e-06,,,,,,,0.0,,,,0.0,2.7797942699136054e-06,1.6003755385256874e-05,,0.0,,,1.194074634678791e-06,,,,,,,,,,,1.5739237996995456e-05,,2.0144149049583208e-05,,,,,,,,0.0,,,0.0003127607066995,,0.0,,,,0.0001259628232011,,0.0001870025269581,,
132,edctn,,,,,,,,,,,6.584938167933916e-05,,,,,,,,,,,,,,0.0002461583435446,,,,,,,,,,,,,,,,2.3729543442113097e-06,,,,,,1.4889797973627464e-05,,,,,,,,,,,,,,,,,,,,,,,,4.7387187348731695e-06,2.639753710225132e-05,,
133,wrdpimp,,,,,,,,,,,,,,,0.0547598645536774,,,,0.0574039550149118,,,,,0.0041998242399477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018844547628704,,,,,,,,3.636097734145456e-05,,,,,,
134,atchctr,,,,,,,,,,,,,,,,,4.880815676824956e-06,,,9.639660944935516e-05,,0.0,,,,,,,,,,,0.0,0.0,2.129775021769688e-05,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0002382325752508,,0.0,,,,,,,,,0.000123192655782,2.8757369892978635e-06,,2.0632707001688336e-05,
135,rlgatnd,,,,,,,,,,,,,,,,,,0.0002346620944207,,,,,,,,,0.0001633610562017,,0.0001444878683262,,,,,,,,,4.383683051070805e-06,1.6058702027728106e-05,,,,0.0,0.0003324805404952,,4.884746172256284e-05,,,,4.920799040762528e-05,0.0001587985282166,0.0013458833816457,2.636673903359547e-05,9.30924229445028e-05,,,,0.0001177740737443,,,,,,4.568346808389885e-05,,,,,,,,5.249428876093496e-06,,4.564943640241261e-05
136,elgsun,,,,,,,,,,,,,,,,,,0.0004731660967964,,,,,,,,,0.0001322788654795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.802495938752818e-05,,,,,,,,,,,0.0007359090940532,,,,,
137,ipmodst,,,,,,,,,,,,,,,,,,6.319362610780982e-05,,,0.0001018356481028,,,,,,,7.437099827438212e-05,,0.0002832655497255,,,,,,0.0002725713361149,,4.1894605272248525e-06,0.0001457648121099,4.666572457802586e-06,0.000115952001865,,0.0,,,,,,,,,,,,,,,,,,,,,,1.834393435636731e-05,,,,,,,,,
138,hmsfmlsh,,,,,,,,,,,,,,,,,,,,9.495757015718624e-05,,,,,,,,,,,,,,,,,,,,6.80299040369576e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.557435601211622e-06,,,
139,atcherp,,,,,,,,,,,,,,,,,,,,6.546500591157442e-05,,1.248192002729512e-05,,,,,,,,,,,0.0,0.0,2.7368694789498588e-05,,0.0,,,,,,,,0.0,,,,,,,,,,,4.908064487718633e-07,,,,,0.0,,,,,0.0,0.0,,0.0002674682322749,0.0001376403181691,,,,
140,ctzcntr,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,0.0,0.0,,,
141,euftf,,,,,,,,,,,,,,,,,,,,,0.00035343363364,,,,,,0.0001468198646574,,,,,,,,,0.0003677980848102,,,,4.355638310660125e-05,,,,,,,,1.4330180232724476e-06,,,,,,,,,,0.0001357083708726,,,,,,,,,6.275892825664225e-06,2.5074197628328115e-05,0.0003116748287585,,,,,
142,wrkorg,,,,,,,,,,,,,,,,,,,,,,1.388206584268466e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,rlgdgr,,,,,,,,,,,,,,,,,,,,,,1.1461091019922066e-06,,,,,,,,,,,,,,,,,,,,,,0.000147374864671,,,,,,,,,,,0.0,2.209460043082042e-06,,,,,,,,,,,0.0001856841959449,2.584417975297428e-05,,,,,,
144,wkhct,,,,,,,,,,,,,,,,,,,,,,0.0072719173330016,,,,,,,,,,,,,0.0258869351825465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.889142976311282e-05,,,,,,,,,
145,impcntr,,,,,,,,,,,,,,,,,,,,,,,0.000843083148825,0.0001516524494111,0.0005124477317455,,,,,,,,,,,,,7.668827901802227e-06,,2.9428084248532748e-05,,,,,,,,,,,,,,,,,,,,,,0.0002573961458767,,,,,,,,,,,,
146,dscrrce,,,,,,,,,,,,,,,,,,,,,,,0.0368495321852433,,0.0364928009202616,,,,0.0003922337622542,,,,,,0.0,,,,,5.077532448127977e-05,,,,,,,,,,,,,0.0,4.132271017258977e-05,0.456928372194557,0.4598205122928446,,,,,,,,,0.0238215766277072,,,,,,,,,
147,rshpsts,,,,,,,,,,,,,,,,,,,,,,,5.967582793928847e-05,,3.773431340444107e-05,,,,0.0008030674392285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0650633963928673,,0.0,,,
148,isco08,,,,,,,,,,,,,,,,,,,,,,,0.0004081210066741,,0.0004871018796242,3.385182488249388e-05,,,,,,,,,,,,,,,,,,,,,,6.602857105081964e-05,,,,,,,1.4128683443848894e-05,1.803010614200692e-05,3.716307647522355e-05,,,,,,,,0.0002362827070221,,,,,,,,7.595908248907415e-05,
149,pdwrkp,,,,,,,,,,,,,,,,,,,,,,,0.0001246307118625,,0.0002696119288911,,,,,,,,,,,,,0.0,,,,,,,,0.000112904083133,,,,0.0028776682021321,0.0006051396858452,,2.362783715566069e-05,,0.0,1.7107438550965716e-06,,,,,,,,,9.30444095010704e-06,,,,,,,,,
150,yrbrn,,,,,,,,,,,,,,,,,,,,,,,,,,2.8980579748206463e-05,0.0002237624456884,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.948455880210753e-05,,,,,,0.0,,,
151,bennent,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1981072159384305e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019038591312366,,,,,,,,,,,0.0001185282191407
152,wkhtot,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001493579243124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0950061648297976e-05,,,,,,,,,,,,,,,,0.0001273008775415
153,inctxff,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0076699515206438,,,,,,,,,,,,,0.0080000644069586,,5.646610882299135e-07,,,,,,,,,,,,,,,,,,,,,,,,,5.687346259850603e-05,,,,,,
154,slvuemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013483831357249,,,,,,,,,,,8.543390963617674e-06,,,,,,,,,,,,,0.0001834657228507,,5.1276098681103865e-05,,,,,,,,,0.0007815502045151,,,,,,,,,,
